Date,Open,High,Low,Close,Adj Close,Volume
2019-06-19,292.549988,293.649994,291.470001,293.059998,283.584778,78674400
2019-06-20,296.040009,296.309998,293.130005,295.859985,286.294220,116570000
2019-06-21,294.130005,295.519989,293.760010,294.000000,285.878082,83309500
2019-06-24,294.230011,294.579987,293.470001,293.640015,285.528046,47582700
2019-06-25,293.700012,293.730011,290.640015,290.760010,282.727539,82028700
2019-06-26,291.750000,292.309998,290.350006,290.470001,282.445587,51584900
2019-06-27,291.309998,292.059998,290.890015,291.500000,283.447113,40355200
2019-06-28,292.579987,293.549988,292.010010,293.000000,284.905670,59350900
2019-07-01,296.679993,296.920013,294.329987,295.660004,287.492218,78705600
2019-07-02,295.609985,296.489990,294.679993,296.429993,288.240936,61504500
2019-07-03,297.179993,298.820007,297.019989,298.799988,290.545441,40898900
2019-07-05,297.440002,298.640015,296.010010,298.459991,290.214844,51677300
2019-07-08,297.010010,298.260010,296.220001,296.820007,288.620178,45841800
2019-07-09,295.540009,297.519989,295.480011,297.190002,288.979919,41101300
2019-07-10,298.369995,299.660004,297.779999,298.609985,290.360718,58448500
2019-07-11,299.320007,299.579987,298.200012,299.309998,291.041351,50826100
2019-07-12,299.850006,300.730011,299.510010,300.649994,292.344360,40326000
2019-07-15,301.130005,301.130005,300.190002,300.750000,292.441528,33900000
2019-07-16,300.649994,300.880005,299.440002,299.779999,291.498413,36650100
2019-07-17,299.750000,299.929993,297.739990,297.739990,289.514709,36036300
2019-07-18,297.190002,299.250000,296.700012,298.829987,290.574615,51392600
2019-07-19,300.040009,300.070007,296.980011,297.170013,288.960480,58678600
2019-07-22,297.609985,298.500000,297.040009,297.899994,289.670288,43638100
2019-07-23,299.140015,300.029999,298.220001,300.029999,291.741486,44564500
2019-07-24,299.190002,301.440002,299.089996,301.440002,293.112518,47213200
2019-07-25,300.940002,301.000000,299.109985,300.000000,291.712341,55394100
2019-07-26,300.760010,302.230011,300.619995,302.010010,293.666748,45084100
2019-07-29,301.880005,302.010010,300.850006,301.459991,293.131927,38126500
2019-07-30,299.910004,301.170013,299.489990,300.720001,292.412415,45849000
2019-07-31,300.989990,301.200012,295.200012,297.429993,289.213287,104245200
2019-08-01,297.600006,300.869995,293.959991,294.839996,286.694855,142646600
2019-08-02,293.850006,294.119995,290.899994,292.619995,284.536194,116749700
2019-08-05,288.089996,288.209991,281.720001,283.820007,275.979279,178745400
2019-08-06,285.910004,288.040009,284.279999,287.799988,279.849335,120711700
2019-08-07,284.399994,288.820007,282.040009,287.970001,280.014648,140572300
2019-08-08,289.619995,293.619995,289.010010,293.619995,285.508545,87713900
2019-08-09,292.579987,293.239990,289.649994,291.619995,283.563782,93730000
2019-08-12,289.959991,291.609985,287.019989,288.070007,280.111938,65527600
2019-08-13,287.739990,294.149994,287.359985,292.549988,284.468079,94299800
2019-08-14,288.070007,288.739990,283.760010,283.899994,276.057068,135622100
2019-08-15,284.880005,285.640015,282.390015,284.649994,276.786346,99556600
2019-08-16,286.480011,289.329987,284.709991,288.850006,280.870300,83018300
2019-08-19,292.190002,293.079987,291.440002,292.329987,284.254181,53571800
2019-08-20,291.769989,292.359985,289.950012,290.089996,282.076050,51596400
2019-08-21,292.480011,292.859985,291.720001,292.450012,284.370880,49524700
2019-08-22,293.230011,293.929993,290.399994,292.359985,284.283356,51666400
2019-08-23,290.920013,292.760010,283.470001,284.850006,276.980804,149161500
2019-08-26,287.269989,288.000000,285.579987,288.000000,280.043823,72423800
2019-08-27,289.540009,289.950012,286.029999,286.869995,278.945068,66668900
2019-08-28,286.140015,289.070007,285.250000,288.890015,280.909241,59696700
2019-08-29,291.720001,293.160004,290.609985,292.579987,284.497253,57899400
2019-08-30,294.220001,294.239990,291.420013,292.450012,284.370880,62901200
2019-09-03,290.570007,291.579987,289.269989,290.739990,282.708099,69101400
2019-09-04,293.140015,294.059998,292.309998,294.040009,285.916962,46887300
2019-09-05,296.790009,298.829987,294.000000,297.820007,289.592499,83258100
2019-09-06,298.170013,298.760010,297.420013,298.049988,289.816193,49584300
2019-09-09,299.140015,299.239990,297.160004,298.200012,289.962036,51260300
2019-09-10,297.359985,298.200012,295.970001,298.130005,289.893951,57947100
2019-09-11,298.470001,300.339996,297.750000,300.250000,291.955414,68821100
2019-09-12,301.250000,302.459991,300.410004,301.290009,292.966705,72908700
2019-09-13,301.779999,302.170013,300.679993,301.089996,292.772217,62104800
2019-09-16,299.839996,301.140015,299.450012,300.160004,291.867889,58191200
2019-09-17,299.940002,301.019989,299.750000,300.920013,292.606903,41475500
2019-09-18,300.489990,301.220001,298.239990,301.100006,292.781921,73375800
2019-09-19,301.529999,302.630005,300.709991,301.079987,292.762451,76560500
2019-09-20,300.359985,300.670013,297.410004,298.279999,291.379211,89565000
2019-09-23,297.549988,299.000000,297.269989,298.209991,291.310822,43476800
2019-09-24,299.410004,299.839996,294.809998,295.869995,289.025024,94869400
2019-09-25,295.959991,298.109985,294.329987,297.619995,290.734497,71854000
2019-09-26,297.630005,297.859985,295.450012,297.000000,290.128845,56179700
2019-09-27,297.829987,297.950012,293.690002,295.399994,288.565857,84746600
2019-09-30,295.970001,297.549988,295.920013,296.769989,289.904144,51662400
2019-10-01,297.739990,298.459991,293.000000,293.239990,286.455811,88242400
2019-10-02,291.500000,291.510010,286.640015,288.059998,281.395691,122539500
2019-10-03,287.809998,290.450012,284.820007,290.420013,283.701050,85278800
2019-10-04,291.140015,294.630005,291.079987,294.350006,287.540161,65091200
2019-10-07,293.470001,295.260010,292.769989,293.079987,286.299500,59610500
2019-10-08,291.040009,291.850006,288.489990,288.529999,281.854797,95708100
2019-10-09,290.750000,292.299988,290.059998,291.269989,284.531433,62359400
2019-10-10,291.179993,294.209991,291.000000,293.239990,286.455811,55296300
2019-10-11,296.269989,298.739990,296.140015,296.279999,289.425476,98720400
2019-10-14,295.929993,296.670013,295.570007,295.950012,289.103119,40394800
2019-10-15,297.100006,299.700012,296.970001,298.880005,291.965332,46754500
2019-10-16,298.369995,299.160004,297.920013,298.399994,291.496460,48928200
2019-10-17,299.679993,300.239990,298.519989,299.279999,292.356079,45736600
2019-10-18,298.690002,299.399994,297.029999,297.970001,291.076385,64304000
2019-10-21,299.420013,300.209991,298.940002,299.989990,293.049622,39048600
2019-10-22,300.579987,300.899994,298.910004,299.010010,292.092316,48594700
2019-10-23,298.730011,299.940002,298.500000,299.880005,292.942230,34352200
2019-10-24,300.910004,301.070007,299.459991,300.369995,293.420898,35453100
2019-10-25,299.739990,302.200012,299.679993,301.600006,294.622406,45205400
2019-10-28,302.940002,303.850006,302.910004,303.299988,296.283051,42147000
2019-10-29,303.000000,304.230011,302.859985,303.209991,296.195160,44284900
2019-10-30,303.429993,304.549988,301.989990,304.140015,297.103668,49643900
2019-10-31,304.130005,304.130005,301.730011,303.329987,296.312378,69053800
2019-11-01,304.920013,306.190002,304.739990,306.140015,299.057404,71141500
2019-11-04,307.850006,308.000000,306.959991,307.369995,300.258911,60606900
2019-11-05,307.589996,307.920013,306.709991,307.029999,299.926788,42933200
2019-11-06,307.029999,307.399994,306.059998,307.100006,299.995148,46487100
2019-11-07,308.570007,309.649994,307.660004,308.179993,301.050171,54272300
2019-11-08,307.799988,309.000000,307.029999,308.940002,301.792633,49032100
2019-11-11,307.420013,308.540009,307.269989,308.350006,301.216278,35797300
2019-11-12,308.750000,309.989990,308.149994,309.000000,301.851166,46484600
2019-11-13,307.910004,309.540009,307.660004,309.100006,301.948914,53917700
2019-11-14,308.790009,309.640015,308.089996,309.549988,302.388458,51219900
2019-11-15,311.019989,311.839996,310.260010,311.790009,304.576691,62023600
2019-11-18,311.529999,312.279999,311.029999,312.019989,304.801331,49228000
2019-11-19,312.679993,312.690002,311.220001,311.929993,304.713409,67804700
2019-11-20,311.279999,311.850006,309.059998,310.769989,303.580292,79406200
2019-11-21,310.890015,311.010010,309.390015,310.269989,303.091827,54664700
2019-11-22,311.089996,311.239990,309.850006,310.959991,303.765869,44850200
2019-11-25,311.980011,313.369995,311.980011,313.369995,306.120117,48647200
2019-11-26,313.410004,314.279999,313.059998,314.079987,306.813690,37569000
2019-11-27,314.609985,315.480011,314.369995,315.480011,308.181335,44444600
2019-11-29,314.859985,315.130005,314.059998,314.309998,307.038361,36592700
2019-12-02,314.589996,314.660004,311.170013,311.640015,304.430145,75767800
2019-12-03,308.649994,309.640015,307.130005,309.549988,302.388458,73941700
2019-12-04,310.700012,312.119995,310.320007,311.459991,304.254272,49080000
2019-12-05,312.230011,312.250000,310.579987,312.019989,304.801331,40709000
2019-12-06,314.119995,315.309998,314.109985,314.869995,307.585419,48927000
2019-12-09,314.440002,315.179993,313.799988,313.880005,306.618286,34838500
2019-12-10,313.820007,314.549988,312.809998,313.529999,306.276367,52649800
2019-12-11,314.029999,314.700012,313.440002,314.420013,307.145813,53429100
2019-12-12,314.429993,317.989990,314.170013,317.130005,309.793121,96389600
2019-12-13,316.869995,318.670013,316.019989,317.320007,309.978729,81503900
2019-12-16,319.220001,320.149994,317.250000,319.500000,312.108276,82749700
2019-12-17,319.920013,320.250000,319.480011,319.570007,312.176697,61097700
2019-12-18,320.000000,320.250000,319.529999,319.589996,312.196228,48133000
2019-12-19,319.799988,320.980011,319.519989,320.899994,313.475922,85310500
2019-12-20,320.459991,321.970001,319.390015,320.730011,314.850250,147142100
2019-12-23,321.589996,321.649994,321.059998,321.220001,315.331268,52990000
2019-12-24,321.470001,321.519989,320.899994,321.230011,315.341095,20270000
2019-12-26,321.649994,322.950012,321.640015,322.940002,317.019714,30911200
2019-12-27,323.739990,323.799988,322.279999,322.859985,316.941162,42528800
2019-12-30,322.950012,323.100006,320.549988,321.079987,315.193817,49729100
2019-12-31,320.529999,322.130005,320.149994,321.859985,315.959503,57077300
2020-01-02,323.540009,324.890015,322.529999,324.869995,318.914307,59151200
2020-01-03,321.160004,323.640015,321.100006,322.410004,316.499451,77709700
2020-01-06,320.489990,323.730011,320.359985,323.640015,317.706909,55653900
2020-01-07,323.019989,323.540009,322.239990,322.730011,316.813568,40496400
2020-01-08,322.940002,325.779999,322.670013,324.450012,318.502075,68296000
2020-01-09,326.160004,326.730011,325.519989,326.649994,320.661682,48473300
2020-01-10,327.290009,327.459991,325.200012,325.709991,319.738922,53029300
2020-01-13,326.390015,327.959991,325.920013,327.950012,321.937866,47086800
2020-01-14,327.470001,328.619995,326.839996,327.450012,321.447052,62832800
2020-01-15,327.350006,329.019989,327.260010,328.190002,322.173462,72056600
2020-01-16,329.700012,330.920013,329.450012,330.920013,324.853424,54050300
2020-01-17,331.700012,332.179993,330.850006,331.950012,325.864594,95846000
2020-01-21,330.899994,332.179993,330.820007,331.299988,325.226471,77742400
2020-01-22,332.239990,332.950012,331.170013,331.339996,325.265717,48914900
2020-01-23,330.630005,332.170013,329.410004,331.720001,325.638763,51963000
2020-01-24,332.440002,332.529999,327.359985,328.769989,322.742828,87578400
2020-01-27,323.029999,325.119995,322.660004,323.500000,317.569458,84062500
2020-01-28,325.059998,327.850006,323.600006,326.890015,320.897308,63834000
2020-01-29,328.380005,328.630005,326.399994,326.619995,320.632233,53888900
2020-01-30,324.359985,327.910004,323.540009,327.679993,321.672821,75491800
2020-01-31,327.000000,327.170013,320.730011,321.730011,315.831909,113845600
2020-02-03,323.350006,326.160004,323.220001,324.119995,318.178101,69242300
2020-02-04,328.070007,330.010010,327.720001,329.059998,323.027496,62573200
2020-02-05,332.269989,333.089996,330.670013,332.859985,326.757843,65951100
2020-02-06,333.910004,334.190002,332.799988,333.980011,327.857330,50359700
2020-02-07,332.820007,333.989990,331.600006,332.200012,326.109955,64139400
2020-02-10,331.230011,334.750000,331.190002,334.679993,328.544495,42070000
2020-02-11,336.160004,337.019989,334.679993,335.260010,329.113861,54864500
2020-02-12,336.829987,337.649994,336.429993,337.420013,331.234283,43992700
2020-02-13,335.859985,338.119995,335.559998,337.059998,330.880859,54501900
2020-02-14,337.510010,337.730011,336.200012,337.600006,331.410980,64582200
2020-02-18,336.510010,337.670013,335.209991,336.730011,330.556915,57226200
2020-02-19,337.790009,339.079987,337.480011,338.339996,332.137360,48814700
2020-02-20,337.739990,338.640015,333.679993,336.950012,330.772919,74163400
2020-02-21,335.470001,335.809998,332.579987,333.480011,327.366516,113788200
2020-02-24,323.140015,333.559998,321.239990,322.420013,316.509247,161088400
2020-02-25,323.940002,324.609985,311.690002,312.649994,306.918335,218913200
2020-02-26,314.179993,318.109985,310.700012,311.500000,305.789459,194773800
2020-02-27,305.459991,311.559998,297.510010,297.510010,292.055939,284353500
2020-02-28,288.700012,297.890015,285.540009,296.260010,290.828827,385764000
2020-03-02,298.209991,309.160004,294.459991,309.089996,303.423584,238703600
2020-03-03,309.500000,313.839996,297.570007,300.239990,294.735870,300139100
2020-03-04,306.119995,313.100006,303.329987,312.859985,307.124481,176613400
2020-03-05,304.980011,308.470001,300.010010,302.459991,296.915161,186366800
2020-03-06,293.149994,298.779999,290.230011,297.459991,292.006836,228667200
2020-03-09,275.299988,284.190002,273.450012,274.230011,269.202698,309417300
2020-03-10,284.640015,288.519989,273.500000,288.420013,283.132568,276444100
2020-03-11,280.700012,281.940002,270.880005,274.359985,269.330322,255316300
2020-03-12,256.000000,266.660004,247.679993,248.110001,243.561539,392220700
2020-03-13,263.089996,271.480011,248.520004,269.320007,264.382690,329566100
2020-03-16,241.179993,256.899994,237.360001,239.850006,235.452972,297240000
2020-03-17,245.039993,256.170013,237.070007,252.800003,248.165558,262070500
2020-03-18,236.250000,248.369995,228.020004,240.000000,235.600204,327597100
2020-03-19,239.250000,247.380005,232.220001,240.509995,236.100845,289322000
2020-03-20,242.529999,244.470001,228.500000,228.800003,225.926285,347158800
2020-03-23,228.190002,229.679993,218.259995,222.949997,220.149750,326025200
2020-03-24,234.419998,244.100006,233.800003,243.149994,240.096039,235494500
2020-03-25,244.869995,256.350006,239.750000,246.789993,243.690323,299430300
2020-03-26,249.520004,262.799988,249.050003,261.200012,257.919342,257632800
2020-03-27,253.270004,260.809998,251.050003,253.419998,250.237045,224341200
2020-03-30,255.699997,262.429993,253.529999,261.649994,258.363678,171369500
2020-03-31,260.559998,263.329987,256.220001,257.750000,254.512680,194881100
2020-04-01,247.979996,257.660004,243.899994,246.149994,243.058365,189554600
2020-04-02,245.190002,252.679993,244.589996,251.830002,248.667038,177660400
2020-04-03,250.759995,253.320007,245.220001,248.190002,245.072754,135561200
2020-04-06,257.839996,267.000000,248.169998,264.859985,261.533356,188061200
2020-04-07,274.209991,275.029999,264.890015,265.130005,261.799988,201427200
2020-04-08,267.959991,276.000000,265.250000,274.029999,270.588196,153774500
2020-04-09,277.579987,281.200012,275.470001,278.200012,274.705811,190282700
2020-04-13,277.140015,277.510010,271.410004,275.660004,272.197723,114839100
2020-04-14,280.980011,284.899994,275.510010,283.790009,280.225616,134143400
2020-04-15,277.570007,283.940002,275.459991,277.760010,274.271362,121775000
2020-04-16,279.149994,280.029999,275.760010,279.100006,275.594513,131798300
2020-04-17,285.380005,287.299988,282.399994,286.640015,283.039795,146684800
2020-04-20,282.609985,286.790009,281.350006,281.589996,278.053223,100109300
2020-04-21,276.730011,278.040009,272.019989,273.040009,269.610626,126385700
2020-04-22,278.350006,281.000000,276.910004,279.100006,275.594513,93524600
2020-04-23,280.489990,283.940002,278.750000,279.079987,275.574738,104709700
2020-04-24,280.730011,283.700012,278.500000,282.970001,279.415924,85166000
2020-04-27,285.119995,288.269989,284.619995,287.049988,283.444672,77896600
2020-04-28,291.019989,291.399994,285.399994,285.730011,282.141235,105270000
2020-04-29,291.529999,294.880005,290.410004,293.209991,289.527283,118745600
2020-04-30,291.709991,293.320007,288.589996,290.480011,286.831604,122901700
2020-05-01,285.309998,290.660004,281.519989,282.790009,279.238159,125180000
2020-05-04,280.739990,283.899994,279.130005,283.570007,280.008392,80873200
2020-05-05,286.640015,289.250000,283.709991,286.190002,282.595459,79569900
2020-05-06,288.040009,288.459991,283.779999,284.250000,280.679840,73632600
2020-05-07,287.750000,289.779999,287.130005,287.679993,284.066742,75250400
2020-05-08,291.089996,292.950012,289.859985,292.440002,288.766968,76622100
2020-05-11,290.339996,294.000000,289.880005,292.500000,288.826202,79514200
2020-05-12,293.790009,294.239990,286.519989,286.670013,283.069458,95870800
2020-05-13,286.059998,287.190002,278.959991,281.600006,278.063110,144721100
2020-05-14,278.950012,285.109985,272.989990,284.970001,281.390808,121977900
2020-05-15,282.369995,286.329987,281.339996,286.279999,282.684357,111146300
2020-05-18,293.049988,296.750000,292.700012,295.000000,291.294800,120320200
2020-05-19,294.350006,296.209991,291.950012,291.970001,288.302856,95189300
2020-05-20,295.820007,297.869995,295.570007,296.929993,293.200562,85861700
2020-05-21,296.790009,297.670013,293.690002,294.880005,291.176331,78293900
2020-05-22,294.570007,295.630005,293.220001,295.440002,291.729309,63958200
2020-05-26,301.929993,302.190002,295.459991,299.079987,295.323547,88951400
2020-05-27,302.119995,303.570007,296.869995,303.529999,299.717682,104817400
2020-05-28,304.649994,306.839996,302.239990,302.970001,299.164703,90405200
2020-05-29,302.459991,304.959991,299.470001,304.320007,300.497772,119265700
2020-06-01,303.619995,306.209991,303.059998,305.549988,301.712280,55758300
2020-06-02,306.549988,308.130005,305.100006,308.079987,304.210480,74267200
2020-06-03,310.239990,313.220001,309.940002,312.179993,308.259033,92567600
2020-06-04,311.109985,313.000000,309.079987,311.359985,307.449310,75794400
2020-06-05,317.230011,321.269989,317.160004,319.339996,315.329071,150524700
2020-06-08,320.220001,323.410004,319.630005,323.200012,319.140625,73641200
2020-06-09,320.299988,323.279999,319.359985,320.790009,316.760895,77479200
2020-06-10,321.420013,322.390015,318.220001,319.000000,314.993378,95000800
2020-06-11,311.459991,312.149994,300.010010,300.609985,296.834351,209243600
2020-06-12,308.239990,309.079987,298.600006,304.209991,300.389130,194678900
2020-06-15,298.019989,308.279999,296.739990,307.049988,303.193451,135782700
2020-06-16,315.480011,315.640015,307.670013,312.959991,309.029236,137627500
2020-06-17,314.070007,314.390015,310.859985,311.660004,307.745544,83398900
2020-06-18,310.010010,312.299988,309.510010,311.779999,307.864044,80828700
2020-06-19,314.170013,314.380005,306.529999,308.640015,306.104645,135549600
2020-06-22,307.989990,311.049988,306.750000,310.619995,308.068359,74649400
2020-06-23,313.489990,314.500000,311.609985,312.049988,309.486603,68471200
2020-06-24,309.839996,310.510010,302.100006,304.089996,301.592010,132813500
2020-06-25,303.470001,307.640015,301.279999,307.350006,304.825226,89468000
2020-06-26,306.160004,306.390015,299.420013,300.049988,297.585205,127961000
2020-06-29,301.410004,304.609985,298.929993,304.459991,301.958954,79773300
2020-06-30,303.989990,310.200012,303.820007,308.359985,305.826904,113394800
2020-07-01,309.570007,311.890015,309.070007,310.519989,307.969177,72396500
2020-07-02,314.239990,315.700012,311.510010,312.230011,309.665131,69344200
2020-07-06,316.369995,317.679993,315.559998,317.049988,314.445557,61713800
2020-07-07,315.380005,317.519989,313.369995,313.779999,311.202423,82910000
2020-07-08,314.609985,316.299988,312.700012,316.179993,313.582672,54638600
2020-07-09,316.839996,317.100006,310.679993,314.380005,311.797455,83354200
2020-07-10,314.309998,317.880005,312.760010,317.589996,314.981110,57550400
2020-07-13,320.130005,322.709991,314.130005,314.839996,312.253693,102997500
2020-07-14,313.299988,319.760010,312.000000,318.920013,316.300201,93657000
2020-07-15,322.410004,323.040009,319.269989,321.850006,319.206116,87196500
2020-07-16,319.790009,321.279999,319.089996,320.790009,318.154846,54622500
2020-07-17,321.880005,322.570007,319.739990,321.720001,319.077179,62774900
2020-07-20,321.429993,325.130005,320.619995,324.320007,321.655823,56308800
2020-07-21,326.450012,326.929993,323.940002,325.010010,322.340179,57499000
2020-07-22,324.619995,327.200012,324.500000,326.859985,324.174957,57792900
2020-07-23,326.470001,327.230011,321.480011,322.959991,320.306976,75738000
2020-07-24,320.950012,321.989990,319.250000,320.880005,318.244080,73766600
2020-07-27,321.630005,323.410004,320.769989,323.220001,320.564850,48293000
2020-07-28,322.429993,323.640015,320.850006,321.170013,318.531708,57495000
2020-07-29,322.119995,325.730011,322.079987,325.119995,322.449249,48454200
2020-07-30,321.899994,324.410004,319.640015,323.959991,321.298767,61861700
2020-07-31,325.899994,326.630005,321.329987,326.519989,323.837738,85210800
2020-08-03,328.320007,329.619995,327.730011,328.790009,326.089111,53077900
2020-08-04,327.859985,330.059998,327.859985,330.059998,327.348663,41917900
2020-08-05,331.470001,332.390015,331.179993,332.109985,329.381805,42866400
2020-08-06,331.480011,334.459991,331.130005,334.329987,331.583588,43679400
2020-08-07,333.279999,334.880005,332.299988,334.570007,331.821655,57308300
2020-08-10,335.059998,335.769989,332.959991,335.570007,332.813416,44282100
2020-08-11,336.850006,337.540009,332.010010,332.799988,330.066162,69601100
2020-08-12,335.440002,338.279999,335.410004,337.440002,334.668060,53826100
2020-08-13,336.609985,338.250000,335.829987,336.829987,334.063019,41816100
2020-08-14,336.410004,337.420013,335.619995,336.839996,334.072968,47260400
2020-08-17,337.940002,338.339996,336.850006,337.910004,335.134186,35481000
2020-08-18,338.339996,339.100006,336.609985,338.640015,335.858215,38733900
2020-08-19,339.049988,339.609985,336.619995,337.230011,334.459778,68054200
2020-08-20,335.359985,338.799988,335.220001,338.279999,335.501160,42207800
2020-08-21,337.920013,339.720001,337.549988,339.480011,336.691284,55106600
2020-08-24,342.119995,343.000000,339.450012,342.920013,340.103058,48588700
2020-08-25,343.529999,344.209991,342.269989,344.119995,341.293182,38463400
2020-08-26,344.760010,347.859985,344.170013,347.570007,344.714844,50790200
2020-08-27,348.510010,349.899994,346.529999,348.329987,345.468567,58034100
2020-08-28,349.440002,350.720001,348.149994,350.579987,347.700104,48588900
2020-08-31,350.350006,351.299988,349.059998,349.309998,346.440552,66099200
2020-09-01,350.209991,352.709991,349.239990,352.600006,349.703522,54999300
2020-09-02,354.670013,358.750000,353.429993,357.700012,354.761627,69540000
2020-09-03,355.869995,356.380005,342.589996,345.390015,342.552765,148011100
2020-09-04,346.130005,347.829987,334.869995,342.570007,339.755890,139156300
2020-09-08,336.709991,342.640015,332.880005,333.209991,330.472778,114465300
2020-09-09,337.549988,342.459991,336.609985,339.790009,336.998749,91462300
2020-09-10,341.820007,342.529999,332.850006,333.890015,331.147217,90569500
2020-09-11,335.820007,336.970001,331.000000,334.059998,331.315796,84680200
2020-09-14,337.489990,340.380005,334.220001,338.459991,335.679657,65605700
2020-09-15,341.119995,342.019989,338.470001,340.170013,337.375641,52920900
2020-09-16,341.510010,343.059998,338.519989,338.820007,336.036713,82096000
2020-09-17,333.559998,337.700012,332.989990,335.839996,333.081207,91523300
2020-09-18,335.369995,335.489990,327.970001,330.649994,329.246521,105877900
2020-09-21,325.700012,327.130005,321.730011,326.970001,325.582153,99450800
2020-09-22,328.570007,330.899994,325.859985,330.299988,328.898010,63612100
2020-09-23,330.899994,331.200012,322.100006,322.640015,321.270538,93112200
2020-09-24,321.220001,326.799988,319.799988,323.500000,322.126892,76681300
2020-09-25,322.579987,329.579987,321.640015,328.730011,327.334686,71069400
2020-09-28,333.220001,334.959991,332.149994,334.190002,332.771515,64584600
2020-09-29,333.970001,334.769989,331.619995,332.369995,330.959229,51304000
2020-09-30,333.089996,338.290009,332.880005,334.890015,333.468567,104081100
2020-10-01,337.690002,338.739990,335.010010,337.040009,335.609406,88698700
2020-10-02,331.700012,337.010010,331.190002,333.839996,332.423004,89431100
2020-10-05,336.059998,339.959991,336.010010,339.760010,338.317871,45713100
2020-10-06,339.910004,342.170013,334.380005,334.929993,333.508362,90128900
2020-10-07,338.119995,341.630005,338.089996,340.760010,339.313629,56999600
2020-10-08,342.850006,343.850006,341.859985,343.779999,342.320801,45242500
2020-10-09,345.559998,347.350006,344.890015,346.850006,345.377777,59528600
2020-10-12,349.589996,354.019989,349.059998,352.429993,350.934082,80388500
2020-10-13,352.279999,352.470001,349.089996,350.130005,348.643860,73255500
2020-10-14,350.750000,351.929993,347.140015,347.929993,346.453186,57958700
2020-10-15,343.709991,348.019989,343.130005,347.500000,346.025024,60357700
2020-10-16,348.959991,350.750000,347.100006,347.290009,345.815918,89501900
2020-10-19,348.649994,349.329987,341.040009,342.010010,340.558319,68425600
2020-10-20,343.459991,346.880005,342.640015,343.380005,341.922516,60051900
2020-10-21,343.329987,345.670013,342.399994,342.730011,341.275269,63575000
2020-10-22,342.959991,345.239990,340.649994,344.609985,343.147278,55399300
2020-10-23,345.929993,345.989990,343.130005,345.779999,344.312317,49143900
2020-10-26,342.130005,342.980011,335.619995,339.390015,337.949463,91473000
2020-10-27,339.760010,340.119995,337.989990,338.220001,336.784393,65994100
2020-10-28,332.100006,338.250000,326.130005,326.660004,325.273468,127094300
2020-10-29,326.910004,333.399994,325.089996,329.980011,328.579376,90597700
2020-10-30,328.279999,329.690002,322.600006,326.540009,325.153992,120287300
2020-11-02,330.200012,332.359985,327.239990,330.200012,328.798462,86068300
2020-11-03,333.690002,338.250000,330.290009,336.029999,334.603699,93294200
2020-11-04,340.859985,347.940002,339.589996,343.540009,342.081818,126959700
2020-11-05,349.239990,352.190002,348.859985,350.239990,348.753387,82039700
2020-11-06,349.929993,351.510010,347.649994,350.160004,348.673737,74973000
2020-11-09,363.970001,364.380005,354.059998,354.559998,353.055054,172304200
2020-11-10,353.489990,355.179993,350.510010,354.040009,352.537262,85552000
2020-11-11,356.399994,357.559998,355.059998,356.670013,355.156097,58649000
2020-11-12,355.579987,356.720001,351.260010,353.209991,351.710754,67546200
2020-11-13,355.269989,358.899994,354.709991,358.100006,356.580017,62892200
2020-11-16,360.980011,362.779999,359.589996,362.570007,361.031067,74541100
2020-11-17,359.970001,361.920013,358.339996,360.619995,359.089325,66111000
2020-11-18,360.910004,361.500000,356.239990,356.279999,354.767731,70591300
2020-11-19,355.600006,358.179993,354.149994,357.779999,356.261383,59940900
2020-11-20,357.500000,357.720001,355.250000,355.329987,353.821777,70417300
2020-11-23,357.279999,358.820007,354.869995,357.459991,355.942719,63230600
2020-11-24,360.209991,363.809998,359.290009,363.220001,361.678284,62415900
2020-11-25,363.130005,363.160004,361.480011,362.660004,361.120667,45330900
2020-11-27,363.839996,364.179993,362.579987,363.670013,362.126404,28514100
2020-11-30,362.829987,363.119995,359.170013,362.059998,360.523224,83872700
2020-12-01,365.570007,367.679993,364.929993,366.019989,364.466400,74505000
2020-12-02,364.820007,366.959991,364.200012,366.790009,365.233154,45927000
2020-12-03,366.679993,368.190002,365.500000,366.690002,365.133575,62882000
2020-12-04,367.320007,369.850006,367.220001,369.850006,368.280151,50749900
2020-12-07,369.019989,369.619995,367.720001,369.089996,367.523376,48944300
2020-12-08,367.720001,370.779999,367.670013,370.170013,368.598816,42458900
2020-12-09,370.880005,371.049988,365.950012,366.850006,365.292877,74098300
2020-12-10,365.369995,367.859985,364.429993,366.730011,365.173401,57735400
2020-12-11,364.899994,366.739990,363.260010,366.299988,364.745209,57698600
2020-12-14,368.640015,369.799988,364.470001,364.660004,363.112183,69216200
2020-12-15,367.399994,369.589996,365.920013,369.589996,368.021240,64071100
2020-12-16,369.820007,371.160004,368.869995,370.170013,368.598816,58420500
2020-12-17,371.940002,372.459991,371.049988,372.239990,370.660004,64119500
2020-12-18,370.970001,371.149994,367.019989,369.179993,369.179993,136542300
2020-12-21,364.970001,378.459991,362.029999,367.859985,367.859985,96386700
2020-12-22,368.209991,368.329987,366.029999,367.239990,367.239990,47949000
2020-12-23,368.279999,369.619995,367.220001,367.570007,367.570007,46201400
2020-12-24,368.079987,369.029999,367.450012,369.000000,369.000000,26457900
2020-12-28,371.739990,372.589996,371.070007,372.170013,372.170013,39000400
2020-12-29,373.809998,374.000000,370.829987,371.459991,371.459991,53680500
2020-12-30,372.339996,373.100006,371.570007,371.989990,371.989990,49455300
